Reviewer Name,Review Content,Rating Score,Movie Link
Faniel,"Nội dung dở một cái kinh dị, Trấn Thành diễn nói chuyện .... K bk do nhân vật bị bệnh ngu ngơ hay diễn tệ nên nó bị gì ah, k nhờ Lan Ngọc cứu chắc phim dở nhất hơn nữa, chắc do phim Tết k có phim gì coi ng ta mới coi phim này. Review phim hay chắc toàn fan Trấn Thành chứ phim dở quá.",1,https://moveek.com/review/cua-lai-vo-bau/
vunguyenkhang,cảm động tạm dc,7,https://moveek.com/review/cua-lai-vo-bau/
Hoon Jee,Phim cũng bình thường mà khen ác lắm thi nhau đi xem chứ thật sự không bằng trạng quỳnh. Vậy mà trạng quỳnh lại bị chê mới sợ chứ đã vậy còn chê Nhã Phương và Quốc Anh,7,https://moveek.com/review/cua-lai-vo-bau/
1832950916810085,Một phim hay của Trấn Thành,10,https://moveek.com/review/cua-lai-vo-bau/
Đào Trang,"Phim có nhiều cảm xúc, xúc động có, lo lắng có, sợ hãi có, mắc cười có :))) thích nhất mấy khúc hài",10,https://moveek.com/review/cua-lai-vo-bau/
1265887796912133,"phim hay ,rất hơp cho những cặp đang yêu và yêu lâu",8,https://moveek.com/review/cua-lai-vo-bau/
2879698458921863,"Phim rất hay, rất ý nghĩa, không thể dùng lời để khen.
Coi đến khóc sưng cả mắt thì quá xứng đáng.
Cám ơn nhà làm phim và các điễn viên.
Chúc cho điện ảnh Việt Nam ngày càng có nhiều thành công.",10,https://moveek.com/review/cua-lai-vo-bau/
2072142552894029,"Phim thật sự rất hay. Nếu ai là người đã từng yêu, đều sẽ thấu hiểu đc tại sao các nhân vật làm như vây. Phim có tính gây cười, gây hài nhưng là nhẹ nhàng sâu sắc, chứ không phải hài nhảm, lố lăng. Đánh giá 10 sao. Sẵn sàng recommend cho bạn bè đi coi",10,https://moveek.com/review/cua-lai-vo-bau/
0979687732,"Phim rất hay, nội dung rất ý nghĩa....các diễn viên đã hoàn thành xuất sắc vãi diễn của mình...lồng nhạc phim rất hợp cảnh, khóc muốn sưng cả mắt mấy đoạn cuối của phim...bi ra bi, hài ra hài...muốn đi xem lại lần nữa quá đi ??",10,https://moveek.com/review/cua-lai-vo-bau/
minhnhat120899,Hấp dẫn. Lôi cuốn. Hành động mãn nhãn. 1 pha solo quá tuyệt vời ở đoạn cuối!,9,https://moveek.com/review/hai-phuong/
doquyendo,Đánh đấm rất đã. Nhưng kịch bản có phần hời hợt.,7,https://moveek.com/review/hai-phuong/
arnaud,"That was my first Vietnamese movie. Honestly, it is was ok to watch. It is a KungFu/VoViNam copy of the Taken Movie with Liam Neeson.
Hats off for the woman who play the nurse at the hospital, she cracked me up and thank you for the English subtitles",8,https://moveek.com/review/hai-phuong/
minhthien.nh,"Với góc nhìn phim hành động thương hiệu Ngô Thanh Vân thì phim mang đúng chất Ngô Thanh Vân.
Những màn võ thuật rất đẹp mắt và rất hollywood.
Bên cạnh đó thì nhiều yếu tố nữa làm nên một bộ phim cực kỳ ấn tượng. Tuy còn nhiều phê bình về phim, nhưng đây là một bộ phim đáng ""khoe"" trong nền điện ảnh hiện tại.",10,https://moveek.com/review/hai-phuong/
Lê đức thuận,Hay xuất xắc,10,https://moveek.com/review/hai-phuong/
Tran Thi Kim Anh,"Các cảnh hành động hấp dẫn, tuy nhiên cần đan xen một số phân cảnh làm lắng động cảm xúc!",9,https://moveek.com/review/hai-phuong/
nguyentuandl89,Rất hay và cảm động,10,https://moveek.com/review/hai-phuong/
codaulolem101,"Nếu so với những phim hành động của Việt nam khác tới giờ thì có vẻ phim khá đầu tư về phần hành động, kĩ xảo.
Còn khi nói về nội dung và mạch phim thì mình thấy khá tệ nếu so với những phim hành động của nước khác. Khi coi ngoài những cảnh đánh nhau là trọng tâm thì chẳng có gì là mấy thú vị.
Nhưng mình thấy đây cũng là một bước tiến cho nền công nghiệp điện ảnh Việt Nam hiện nay rồi. Hi vọng các bộ phim Việt tiếp theo mình coi cũng ngày càng cải thiện hơn.",5,https://moveek.com/review/hai-phuong/
721528991340786,Chắc là bị mua rating hay sao? Riêng mình xem thấy phim có cũng khá ấn tượng nhưng hơi hư câu. Mình ko đánh giá cao nội dung hư cấu vậy cho lắm .,4,https://moveek.com/review/hai-phuong/
hoàng thị thu hương,Hành động quá đã. Nếu như cảm xúc được đẩy lên cao chút nữa thì phim sẽ thành công hơn nữa.,9,https://moveek.com/review/hai-phuong/
davidtrang,Chất thì đừng hỏi =))),7,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
Conquy1987,Ý Nghĩa. Gây cười Phù hợp zới mọi người,10,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
brokensmile2103,Chị Mười Ba đóng vai phụ trong phim của chính bả,7,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
Do hong phuc,Phim khá hay hồi kết tốt dẹp ngoai mong đợi hy vọng đạo diễn sẽ lm dc nhìu bộ như vậy hơn nữa,10,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
Linhanh0411,Phim hay thật sự! Từ bất ngờ này đến bất ngờ khác.. full sao cho chị 13 và an cư nghĩa đoàn?,10,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
Ngô Vủ Linh,"Cốt chuyện hay nhưng kết phim chưa ấn tượng lắm,chưa đủ độ thuyết phục ở đoạn out,phim hay diễn viên diễn tốt.phim việt vậy là hay lắm r",8,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
395164501323557,Coi không phí thời gian và tiền bạc đâu mọi người. Mình chưa coi trên youtube phần nào nhưng lúc đi coi về là phải cày trên youtube ngay và luôn :))),10,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
Trần Việt Đức,"Đáng ra mình sẽ cho 10 đỉm. Tuy nhiên các nhân vật xoay vòng vòng và làm mình bất ngờ này đến bất ngờ khác nên mình khá hào hứng nên mình chỉ cho 9 đỉm hoy :)) Mình rất thích anh Tiến Luật, anh diễn rất có duyên, hy vọng anh chị sẽ phát triển và thành công hơn nữa. Phim rất hay nhe mọi người ơiiii hú hú",9,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
992605551019214,Xem cũng vui á hơi thiếu logic tí nhưng cũng được,8,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
2601397689931591,"Mình rất ít xem phim vn , hôm nay mới đi xem chị 13 , nhìn chung phim hay , có nhiều tình tiết bất ngờ ,gay cấn . Đáng xem ,bạn nào chưa xem nên đi xem đi ,hay lắm",10,https://moveek.com/review/chi-muoi-ba-phan-ket-thap-tam-muoi/
Phạm Thanh Cường,"chưa hài lòng lắm về cái kết
Nữ chính khóc chưa thật",8,https://moveek.com/review/lat-mat-4-nha-co-khach/
NgocAhnn07,Không cho full sao vì nữ chính qá Đơ :))),7,https://moveek.com/review/lat-mat-4-nha-co-khach/
369653690315984,"Phần hài hước của 3 người cứu cả bộ phim. Nữ chính thì diễn quá đơ, quá tệ. Nhiều jump scare đến khó chịu, buồn cười là jump scare ở chỗ không đáng ấy, kỹ xảo thì thôi rồi...quá thất vọng, nhất là ở chị NỮ CHÍNH ấy :))",3,https://moveek.com/review/lat-mat-4-nha-co-khach/
Hà Thị Nữ,Phim chỉ ở mức độ giải trí. Kg sâu sắc.,5,https://moveek.com/review/lat-mat-4-nha-co-khach/
Bùi Công Hiệp,1 bộ phim quá hay,10,https://moveek.com/review/lat-mat-4-nha-co-khach/
Hiền Thanh Đặngg,"Film hài :> cười sml
Diễn viên nữ chính và nam chính diễn quá đơ, lúc cảm động lại diễn ko thấy cảm động chút nào
Phần kinh dị trong film không được đặc sắc lắm",7,https://moveek.com/review/lat-mat-4-nha-co-khach/
Tam Nguyen,"Tôi rất thất vọng khi đọc các review cuả phim này. Tôi nghĩ phần đông là seeding cuả nhà sản xuất hay nhà phát hành thôi. Các anh chị làm vậy vưà lưà khán giả, vưà tạo ra cơ hội cho những người không biết làm phim làm tiếp mấy phim tệ như vầy, và cản trở sự tiến triển cuả nghành điện ảnh Việt Nam. Tôi mong quý vị thận trọng lại khi làm điều này. Xin cảm ơn.",3,https://moveek.com/review/lat-mat-4-nha-co-khach/
Tran Thi Xuan Nguyet,Quá hay nhưng có 1 chút sợ ?,10,https://moveek.com/review/lat-mat-4-nha-co-khach/
2211763002409152,"Phim hài hước, hiệu ứng tạm ổn. Nhưng nhiều chỗ khó hiểu, nữ chính và bạn trai còn diễn đơ, khúc cuối lam chưa tới kiểu chạy cho “kịp giáo án” làm cho cái kết hơi bị hụt hẫn",6,https://moveek.com/review/lat-mat-4-nha-co-khach/
namd,phim rất hay và ý nghĩa,10,https://moveek.com/review/thua-me-con-di/
khanglam,Một bộ phim chia khán giả thành 2 nửa: Rất thích hoặc rất ghét. Nên nếu thấy người khác bảo k hay thì cũng đừng vội bỏ qua nó. Vì mình đã trót phải lòng bộ phim này rồi.,9,https://moveek.com/review/thua-me-con-di/
Ngô Văn Linh,,1,https://moveek.com/review/thua-me-con-di/
tranquocthang0204,"Phim trên cả tuyệt vời. Không gói gọn trong chỉ tình yêu thanh xuân đẹp, nồng cháy của cặp nam chính, phim còn khai thác về đề tài gia đình là chủ yếu, về những nét đẹp trong cuộc sống gia đình 3 thế hệ Việt Nam ở thôn quê, cũng phản ánh những tư tưởng cổ hủ, sự kì thị LGBTQ+ nhưng một cách hết sức nhẹ nhàng, tinh tế. Kịch bản không quá cao trào, kịch tính nhưng hấp dẫn, đi vào lòng người, đọng lại trong lòng khán giả cảm giác thương, vui, buồn, xót xa lẫn lộn. Tình mẫu tử hòa vào hơi thở đồng tính đã làm cho bộ phim một tác phẩm xuất sắc so với nhiều phim điện ảnh VN hiện tại. Kịch bản gọn gàng mạch lạc, dàn diễn viên mới, gạo cội diễn tròn vai, xuất sắc. Góc quay đẹp, những khung cảnh đồng quê nên thơ đặc biệt là chú trọng quay ánh mắt, diễn tả cảm xúc rất thật. Phim đáng xem, rất tuyệt vời",10,https://moveek.com/review/thua-me-con-di/
NguyenKhacDao,Kịch bản nhẹ nhàng nhưng đi vào lòng người. Vô cùng chân thực.,10,https://moveek.com/review/thua-me-con-di/
Sam Bi,"Mình không chuyên sâu về phim như các chuyên gia, nhưng với cái nhìn của một người yêu phim mà nói, bộ phim đam mỹ này là một bước tiến mới. Có sự xen lẫn tình cảm lẫn tâm lý gia đình. Nhịp phim có hơi chậm nhưng ổn định, phù hợp với nhịp sống làng quê. Tình cảm chân thật, diễn viên chính còn hơi thiếu kinh nghiệm nhưng vẫn ổn, ánh mắt, cử chỉ khá chân thật.
Đặc biệt, xin gửi lời cám ơn đến nhân vật Bà nội, Người mẹ (cô Hồng Đào), 2 nhân vật dày dặn kinh nghiệm và quan trọng nhất của phim, nhờ những cảnh của 2 người mà cảm xúc lên đến cực điểm của câu chuyện.
Dù sao thì, đây là bộ phim đam mỹ đầu tiên mình từng xem, phim khá tốt, nội dung hay, có ý nghĩa thiết thực dành cho cộng đồng LGBT tại Việt Nam. Mong mọi người sẽ đón nhận bộ phim và chúc bộ phim thành công.",8,https://moveek.com/review/thua-me-con-di/
Grewi,"Bộ phim Việt hiếm hoi dung hoà được cái chất thương mại mà người xem đại chúng cần và không gian riêng tư của một đạo diễn trong bộ phim độc lập đầu tay. Thưa Mẹ Con Đi mang lại cái cảm giác quen thuộc và cũng chứa đầy bỡ ngỡ cho khán giả khi cái tâm trạng bị kẹp giữa của các nhân vật liên tục được va đập vào nhau .Tuy vậy, 100 phút của phim vẫn là thứ để lại cho khán giả quá nhiều câu hỏi về việc tại sao một bộ phim được làm khá chỉn chu như vậy lại còn quá nhiều câu hỏi úp mở trong bản cắt chiếu rạp.",9,https://moveek.com/review/thua-me-con-di/
sasuketphcm,"Phim có chiều sâu
Ko phù hợp cho người thích kịch tính drama",9,https://moveek.com/review/thua-me-con-di/
tinlethanhnhan,"Phim cũng tạm nhưng kết cấu phim còn lỏng lẻo quá, nhiều chỗ có thể đẩy cao trào cảm xúc nhưng làm chưa tới.
Nhưng với mặt bằng phim Việt hiện nay thì cũng coi như ổn.
Cho thêm 1 điểm khuyến khích phim Việt: 7/10",7,https://moveek.com/review/thua-me-con-di/
2211763002409152,"Nội dung hay, nhạc đỉnh, animation dễ thương, cảnh quay cho ta thấy một Sài Gòn yên bình chứ không xô bồ như ngoài đời, thú vị ! Nhưng bên cạnh đó cảnh quay đôi khi làm tôi hơi bị chóng mặt và đôi khi cắt chuyển cảnh làm không mượt lắm",8,https://moveek.com/review/troi-sang-roi-ta-ngu-di-thoi/
Mymovie,"Phim nhẹ nhàng, gu mặn nhưng mang lại cảm giác dễ chịu. Nhân vật rất đời, gần gũi với giới trẻ hiện nay. Một bộ phim thật sự rất đáng xem.",9,https://moveek.com/review/troi-sang-roi-ta-ngu-di-thoi/
longntswin,Phim việt hay nhất từng xem,10,https://moveek.com/review/troi-sang-roi-ta-ngu-di-thoi/
Duy_Max,"“Đây là một món ăn chấm phá và thú vị, nhẹ nhàng dí dỏm nhưng không dành cho số đông”
Đó là ý kiến cá nhân mình sau khi xem phim. Thực sự rất khâm phục những người anh đạo diễn và quay phim cùng trường dám liều mạng và tâm huyết xây dựng bộ phim này. Giữa một mùa hè đầy phim Việt nhạt nhoà và kém duyên, Trời Sáng Rồi rất tinh tế và dí dỏm trong từng câu thoại. Nếu bạn có một tuổi trẻ mông lung và dám sống giữa một thành phố lớn, bạn sẽ thấy hình bóng của mình trong đó. Nhạc phim thì phiêu miễn chê. Không cao trào, không ngôi sao, không chiêu trò PR, phim thực sự mạo hiểm ra rạp và trông đợi vào viral từ khán giả. Nếu có tiếc thì tiếc rằng món ăn này vẫn còn lạ với số đông quá...
Phim cho tuổi trẻ mà, mạo hiểm, liều lĩnh, dám mở đường. Dù thành công hay thất bại thì cũng mở lối cho thế hệ tiếp theo. Nếu bạn bè có ai hỏi, mình vẫn sẵn sàng trả lời: “Trời tối rồi, ta nên xem phim đi”",8,https://moveek.com/review/troi-sang-roi-ta-ngu-di-thoi/
